All_Cores, Core 0, Core 1, Core 2, Core 3
8.75, 14, 0, 7, 14
10.0, 13, 20, 7, 0
8.0, 6, 13, 7, 6
9.5, 6, 18, 7, 7
11.5, 6, 20, 7, 13
8.5, 7, 7, 7, 13
8.25, 13, 0, 7, 13
8.25, 20, 13, 0, 0
9.5, 13, 7, 18, 0
6.75, 7, 7, 7, 6
12.5, 7, 20, 8, 15
24.75, 31, 33, 14, 21
6.75, 6, 14, 0, 7
5.25, 14, 0, 7, 0
7.75, 6, 7, 0, 18
8.0, 6, 7, 12, 7
10.0, 14, 20, 6, 0
5.25, 6, 15, 0, 0
6.5, 0, 7, 12, 7
11.75, 21, 20, 6, 0
10.0, 14, 0, 13, 13
9.25, 6, 17, 0, 14
23.75, 23, 18, 29, 25
25.25, 28, 14, 33, 26
3.5, 7, 0, 0, 7
5.0, 6, 0, 0, 14
8.25, 20, 13, 0, 0
9.25, 13, 12, 0, 12
4.75, 7, 0, 6, 6
8.25, 13, 7, 6, 7
11.5, 13, 6, 7, 20
11.0, 13, 12, 6, 13
6.75, 6, 14, 0, 7
6.75, 0, 14, 13, 0
9.5, 7, 7, 17, 7
20.75, 18, 15, 27, 23
6.5, 0, 13, 0, 13
8.5, 20, 7, 0, 7
6.75, 13, 0, 7, 7
7.75, 13, 0, 0, 18
6.5, 0, 0, 13, 13
12.5, 7, 20, 6, 17
10.0, 13, 14, 0, 13
9.25, 0, 18, 6, 13
9.75, 13, 6, 13, 7
8.5, 13, 0, 7, 14
10.25, 14, 14, 6, 7
25.0, 21, 30, 29, 20
6.75, 0, 8, 13, 6
8.25, 13, 7, 7, 6
10.0, 20, 0, 0, 20
8.25, 13, 0, 20, 0
5.5, 0, 15, 0, 7
8.0, 7, 7, 12, 6
6.75, 14, 6, 0, 7
8.25, 20, 6, 0, 7
6.75, 7, 14, 0, 6
9.5, 7, 13, 18, 0
7.75, 13, 6, 12, 0
22.75, 38, 16, 16, 21
18.25, 26, 13, 14, 20
9.0, 7, 6, 6, 17
5.0, 13, 0, 0, 7
8.5, 6, 0, 14, 14
8.25, 14, 6, 7, 6
11.75, 20, 13, 7, 7
7.0, 0, 14, 14, 0
9.75, 13, 13, 13, 0
12.5, 26, 12, 6, 6
5.25, 0, 14, 7, 0
9.5, 13, 13, 0, 12
18.75, 21, 8, 31, 15
22.5, 26, 14, 30, 20
7.0, 7, 0, 7, 14
11.25, 13, 0, 25, 7
8.25, 13, 13, 0, 7
6.75, 0, 14, 13, 0
6.75, 7, 0, 14, 6
6.25, 13, 6, 0, 6
6.75, 0, 7, 7, 13
9.75, 6, 13, 20, 0
8.25, 6, 7, 7, 13
5.0, 0, 13, 7, 0
20.0, 7, 23, 15, 35
12.75, 7, 26, 9, 9
5.25, 0, 0, 14, 7
5.25, 8, 7, 0, 6
9.25, 18, 6, 13, 0
5.0, 0, 6, 7, 7
12.75, 0, 25, 20, 6
6.5, 0, 13, 0, 13
10.75, 13, 6, 6, 18
8.25, 13, 6, 0, 14
8.5, 7, 13, 7, 7
8.5, 20, 7, 0, 7
32.25, 43, 23, 37, 26
6.75, 6, 7, 7, 7
6.25, 7, 6, 6, 6
9.75, 13, 7, 13, 6
8.25, 6, 14, 7, 6
9.75, 25, 14, 0, 0
8.5, 14, 0, 7, 13
7.75, 0, 6, 13, 12
10.0, 20, 20, 0, 0
8.25, 20, 13, 0, 0
8.25, 13, 7, 7, 6
7.0, 14, 14, 0, 0
20.25, 26, 7, 15, 33
25.25, 30, 13, 23, 35
9.75, 6, 13, 14, 6
8.25, 13, 6, 14, 0
6.5, 13, 0, 7, 6
8.0, 20, 6, 6, 0
10.0, 6, 0, 20, 14
10.0, 14, 14, 0, 12
6.75, 7, 7, 6, 7
8.25, 7, 6, 13, 7
8.25, 13, 6, 7, 7
9.25, 7, 18, 6, 6
23.5, 23, 31, 7, 33
12.25, 9, 10, 14, 16
11.5, 13, 0, 13, 20
8.5, 20, 0, 0, 14
6.75, 0, 14, 0, 13
6.75, 13, 0, 0, 14
11.75, 20, 0, 7, 20
8.25, 0, 20, 0, 13
6.5, 6, 0, 7, 13
6.25, 0, 6, 12, 7
8.5, 6, 7, 14, 7
6.75, 6, 7, 14, 0
9.25, 0, 7, 12, 18
28.5, 38, 20, 33, 23
6.5, 14, 0, 6, 6
11.75, 14, 6, 14, 13
6.5, 6, 0, 7, 13
6.5, 0, 0, 13, 13
11.75, 13, 20, 0, 14
9.75, 13, 13, 0, 13
9.5, 0, 20, 6, 12
5.0, 13, 0, 0, 7
6.5, 13, 13, 0, 0
6.75, 13, 7, 0, 7
14.75, 0, 25, 21, 13
28.75, 31, 23, 33, 28
6.0, 0, 6, 6, 12
6.75, 0, 0, 7, 20
8.0, 12, 14, 0, 6
7.75, 6, 13, 0, 12
8.5, 7, 8, 6, 13
8.5, 7, 7, 13, 7
11.5, 13, 13, 7, 13
8.0, 6, 6, 20, 0
10.25, 20, 0, 7, 14
5.25, 0, 7, 7, 7
6.25, 0, 13, 12, 0
18.75, 15, 23, 9, 28
16.25, 26, 18, 14, 7
6.25, 13, 6, 6, 0
9.75, 7, 14, 18, 0
1.75, 7, 0, 0, 0
6.75, 0, 13, 0, 14
8.25, 6, 14, 0, 13
8.25, 0, 20, 0, 13
9.5, 13, 7, 0, 18
8.5, 6, 7, 7, 14
7.75, 0, 18, 7, 6
8.0, 0, 13, 6, 13
15.25, 7, 15, 14, 25
21.0, 14, 26, 13, 31
6.75, 7, 6, 0, 14
11.0, 6, 25, 0, 13
6.75, 0, 13, 0, 14
8.5, 20, 0, 0, 14
9.5, 14, 6, 18, 0
10.5, 0, 7, 13, 22
5.25, 7, 0, 0, 14
8.0, 6, 13, 13, 0
11.0, 6, 13, 18, 7
8.25, 13, 14, 0, 6
18.25, 26, 18, 13, 16
16.25, 30, 8, 20, 7
5.25, 0, 7, 7, 7
7.0, 0, 7, 7, 14
9.5, 14, 0, 18, 6
5.0, 7, 0, 7, 6
6.75, 0, 14, 0, 13
10.25, 7, 14, 7, 13
8.25, 7, 13, 7, 6
7.0, 7, 0, 14, 7
7.75, 8, 0, 8, 15
6.5, 13, 0, 6, 7
16.5, 7, 26, 20, 13
22.25, 8, 16, 40, 25
6.5, 20, 0, 6, 0
6.75, 14, 6, 7, 0
8.75, 0, 14, 14, 7
7.75, 7, 0, 17, 7
6.25, 13, 0, 12, 0
11.25, 7, 13, 7, 18
9.75, 6, 20, 0, 13
9.25, 18, 6, 7, 6
8.0, 13, 7, 12, 0
8.25, 14, 7, 12, 0
14.25, 15, 7, 7, 28
19.25, 21, 25, 13, 18
10.5, 14, 14, 7, 7
10.25, 7, 7, 20, 7
5.0, 6, 0, 0, 14
6.75, 0, 0, 13, 14
9.5, 0, 17, 7, 14
6.75, 13, 0, 14, 0
5.25, 0, 7, 0, 14
8.5, 21, 0, 13, 0
3.5, 0, 7, 0, 7
11.5, 6, 14, 6, 20
17.5, 23, 7, 33, 7
25.5, 33, 30, 16, 23
10.25, 14, 6, 7, 14
11.25, 20, 13, 12, 0
10.0, 20, 20, 0, 0
8.25, 14, 0, 13, 6
10.0, 7, 6, 20, 7
8.5, 14, 13, 0, 7
3.25, 0, 0, 13, 0
1.5, 6, 0, 0, 0
10.25, 14, 0, 20, 7
10.25, 14, 7, 13, 7
17.25, 15, 21, 13, 20
13.0, 23, 8, 14, 7
3.5, 0, 7, 0, 7
10.0, 6, 14, 14, 6
11.0, 6, 12, 20, 6
9.25, 14, 6, 17, 0
8.25, 0, 13, 13, 7
6.5, 13, 6, 0, 7
6.5, 0, 13, 6, 7
7.75, 7, 0, 18, 6
8.0, 20, 0, 6, 6
8.25, 0, 0, 13, 20
19.75, 26, 15, 31, 7
27.5, 33, 26, 26, 25
9.5, 0, 12, 13, 13
6.5, 20, 0, 6, 0
6.75, 13, 0, 7, 7
7.75, 13, 0, 6, 12
12.0, 21, 6, 7, 14
7.0, 7, 14, 7, 0
9.75, 12, 0, 14, 13
7.0, 0, 7, 7, 14
8.5, 0, 13, 7, 14
10.25, 14, 6, 0, 21
25.5, 14, 25, 26, 37
19.0, 21, 7, 28, 20
8.25, 7, 13, 6, 7
8.25, 0, 8, 12, 13
10.0, 7, 6, 14, 13
6.75, 6, 0, 7, 14
8.0, 7, 7, 12, 6
8.25, 14, 0, 6, 13
4.75, 0, 13, 0, 6
8.75, 14, 0, 14, 7
8.5, 7, 6, 7, 14
10.0, 13, 13, 0, 14
22.0, 23, 20, 30, 15
14.0, 15, 8, 26, 7
10.25, 0, 20, 21, 0
6.75, 13, 0, 0, 14
8.25, 7, 0, 13, 13
8.5, 20, 0, 0, 14
8.25, 13, 0, 20, 0
8.25, 6, 7, 13, 7
9.25, 17, 7, 7, 6
8.25, 6, 13, 14, 0
7.75, 6, 6, 6, 13
6.25, 13, 6, 6, 0
22.25, 31, 14, 23, 21
29.5, 18, 40, 25, 35
11.0, 0, 18, 6, 20
10.0, 6, 14, 20, 0
7.0, 0, 14, 14, 0
9.5, 14, 12, 6, 6
8.25, 6, 0, 14, 13
8.25, 14, 6, 7, 6
10.25, 14, 7, 7, 13
5.0, 13, 7, 0, 0
8.5, 20, 0, 7, 7
10.0, 13, 0, 7, 20
19.75, 15, 20, 13, 31
25.25, 14, 16, 21, 50
8.25, 13, 13, 0, 7
6.5, 6, 6, 7, 7
13.0, 7, 20, 12, 13
5.25, 7, 0, 7, 7
9.25, 6, 0, 18, 13
9.75, 7, 25, 0, 7
9.5, 6, 18, 7, 7
11.75, 13, 0, 20, 14
11.25, 14, 17, 0, 14
8.5, 14, 6, 7, 7
14.0, 23, 8, 9, 16
13.75, 16, 23, 16, 0
9.5, 13, 6, 13, 6
10.0, 0, 20, 20, 0
7.75, 18, 0, 6, 7
9.75, 20, 6, 13, 0
10.0, 6, 14, 0, 20
8.5, 7, 0, 14, 13
8.75, 14, 7, 0, 14
10.0, 26, 7, 7, 0
8.25, 14, 13, 0, 6
9.75, 7, 13, 13, 6
12.0, 7, 13, 14, 14
23.75, 40, 25, 15, 15
9.0, 12, 6, 6, 12
8.5, 0, 13, 14, 7
9.25, 6, 18, 7, 6
6.5, 13, 0, 13, 0
6.5, 7, 13, 0, 6
8.5, 13, 14, 7, 0
6.75, 0, 13, 0, 14
9.5, 6, 13, 6, 13
6.75, 7, 7, 0, 13
8.5, 14, 0, 0, 20
8.5, 0, 7, 14, 13
29.75, 15, 26, 43, 35
10.0, 15, 0, 12, 13
5.0, 0, 6, 14, 0
10.75, 0, 18, 12, 13
9.75, 0, 13, 6, 20
13.0, 6, 20, 12, 14
8.5, 0, 13, 14, 7
10.0, 6, 7, 14, 13
9.5, 20, 0, 0, 18
16.0, 20, 25, 6, 13
6.5, 13, 7, 6, 0
9.75, 20, 6, 13, 0
24.25, 23, 14, 25, 35
8.75, 21, 0, 0, 14
6.5, 7, 13, 6, 0
10.75, 11, 18, 7, 7
6.25, 0, 13, 6, 6
9.75, 6, 7, 20, 6
5.0, 7, 13, 0, 0
6.75, 6, 14, 7, 0
9.75, 13, 14, 12, 0
6.5, 13, 7, 6, 0
10.25, 7, 20, 0, 14
5.25, 7, 0, 14, 0
12.5, 0, 15, 26, 9
22.75, 35, 15, 20, 21
9.25, 6, 0, 18, 13
6.5, 0, 13, 13, 0
5.0, 7, 13, 0, 0
8.0, 0, 7, 18, 7
5.25, 0, 14, 7, 0
5.0, 7, 0, 13, 0
8.0, 6, 12, 14, 0
8.75, 0, 20, 15, 0
6.75, 0, 0, 14, 13
5.25, 0, 14, 7, 0
23.0, 28, 13, 21, 30
12.25, 20, 0, 15, 14
6.5, 7, 6, 7, 6
10.0, 7, 6, 20, 7
10.0, 13, 0, 20, 7
8.25, 20, 7, 6, 0
12.5, 22, 7, 14, 7
11.5, 14, 18, 14, 0
6.5, 0, 6, 14, 6
8.25, 0, 13, 7, 13
6.25, 0, 6, 13, 6
10.0, 12, 7, 14, 7
12.5, 0, 28, 8, 14
21.5, 9, 28, 28, 21
6.75, 0, 0, 14, 13
13.5, 20, 14, 7, 13
11.25, 0, 12, 13, 20
5.25, 7, 0, 7, 7
3.75, 0, 7, 8, 0
8.5, 14, 6, 0, 14
8.5, 20, 0, 7, 7
6.5, 12, 0, 7, 7
6.75, 14, 0, 7, 6
11.0, 18, 13, 0, 13
23.5, 23, 31, 20, 20
25.0, 40, 23, 16, 21
9.75, 0, 7, 12, 20
11.25, 12, 14, 13, 6
8.25, 0, 6, 13, 14
3.5, 0, 0, 7, 7
11.0, 13, 18, 0, 13
10.0, 13, 14, 0, 13
9.75, 20, 0, 6, 13
9.0, 15, 14, 0, 7
6.75, 0, 7, 0, 20
8.5, 14, 6, 0, 14
15.25, 0, 21, 26, 14
20.5, 21, 25, 13, 23
10.0, 13, 14, 6, 7
9.75, 20, 0, 13, 6
8.25, 7, 13, 0, 13
6.5, 6, 7, 6, 7
7.0, 0, 14, 0, 14
3.25, 0, 7, 6, 0
8.0, 6, 13, 0, 13
6.75, 13, 14, 0, 0
5.0, 7, 0, 7, 6
6.5, 0, 6, 7, 13
12.25, 0, 9, 20, 20
25.75, 23, 33, 38, 9
6.75, 0, 13, 7, 7
11.0, 13, 13, 18, 0
5.0, 7, 7, 0, 6
9.75, 13, 6, 7, 13
6.5, 0, 0, 13, 13
5.0, 6, 0, 14, 0
6.25, 6, 6, 0, 13
6.75, 0, 20, 7, 0
9.75, 13, 20, 0, 6
6.75, 14, 13, 0, 0
10.25, 7, 20, 7, 7
32.25, 42, 33, 29, 25
9.0, 22, 7, 0, 7
6.75, 7, 13, 7, 0
6.75, 7, 6, 7, 7
6.75, 0, 13, 7, 7
6.5, 0, 7, 13, 6
13.25, 13, 13, 14, 13
7.0, 13, 0, 15, 0
11.5, 20, 0, 6, 20
11.75, 20, 14, 0, 13
8.5, 7, 14, 0, 13
13.75, 7, 21, 13, 14
20.0, 0, 37, 0, 43
2.0, 0, 0, 0, 8
10.75, 20, 0, 12, 11
11.75, 7, 20, 7, 13
8.25, 13, 7, 6, 7
8.25, 7, 6, 20, 0
6.5, 6, 0, 13, 7
10.0, 13, 14, 13, 0
10.0, 0, 14, 6, 20
6.75, 7, 7, 7, 6
13.0, 26, 14, 0, 12
11.25, 25, 14, 6, 0
27.75, 38, 27, 20, 26
9.75, 6, 14, 6, 13
8.0, 13, 7, 12, 0
8.25, 0, 13, 14, 6
11.25, 17, 14, 14, 0
9.25, 0, 6, 13, 18
8.5, 0, 7, 14, 13
7.75, 0, 18, 0, 13
5.0, 7, 6, 7, 0
11.5, 20, 12, 14, 0
8.75, 0, 14, 14, 7
6.75, 13, 7, 0, 7
17.75, 14, 18, 14, 25
18.0, 15, 33, 16, 8
6.75, 0, 0, 14, 13
13.0, 6, 20, 14, 12
8.25, 13, 13, 7, 0
8.25, 20, 6, 7, 0
12.5, 12, 14, 6, 18
8.0, 13, 6, 13, 0
8.25, 7, 0, 20, 6
7.75, 13, 0, 12, 6
10.0, 13, 14, 13, 0
9.5, 0, 14, 18, 6
16.75, 15, 0, 21, 31
15.25, 23, 31, 7, 0
8.25, 6, 7, 6, 14
6.25, 6, 6, 0, 13
6.25, 0, 13, 6, 6
5.0, 6, 0, 0, 14
8.5, 20, 14, 0, 0
8.25, 7, 0, 6, 20
9.0, 7, 0, 7, 22
10.0, 20, 13, 0, 7
8.5, 20, 7, 0, 7
9.25, 14, 0, 6, 17
19.5, 7, 31, 26, 14
24.75, 41, 12, 16, 30
10.25, 7, 14, 7, 13
13.25, 13, 20, 7, 13
10.0, 14, 6, 6, 14
8.25, 13, 7, 6, 7
8.25, 13, 0, 7, 13
8.25, 7, 6, 12, 8
6.75, 0, 7, 13, 7
6.75, 0, 13, 0, 14
6.5, 6, 0, 13, 7
8.5, 14, 7, 13, 0
19.75, 25, 18, 13, 23
22.75, 31, 26, 20, 14
9.75, 20, 0, 7, 12
8.25, 13, 14, 0, 6
9.75, 7, 12, 14, 6
11.0, 18, 13, 13, 0
8.5, 13, 7, 7, 7
6.5, 7, 6, 6, 7
5.0, 0, 0, 13, 7
6.75, 7, 7, 13, 0
6.75, 8, 13, 6, 0
4.75, 0, 7, 6, 6
9.75, 7, 18, 7, 7
22.5, 15, 14, 40, 21
8.75, 14, 7, 7, 7
11.0, 0, 17, 14, 13
6.5, 7, 7, 6, 6
9.5, 14, 6, 0, 18
8.25, 13, 7, 0, 13
10.25, 20, 14, 0, 7
8.25, 20, 6, 7, 0
13.25, 20, 20, 13, 0
9.75, 13, 14, 6, 6
6.5, 13, 6, 7, 0
15.5, 15, 7, 20, 20
22.25, 28, 7, 33, 21
8.5, 13, 14, 0, 7
5.0, 6, 0, 7, 7
6.75, 0, 14, 0, 13
6.75, 14, 0, 0, 13
10.5, 15, 7, 13, 7
8.0, 6, 13, 13, 0
7.5, 7, 17, 6, 0
4.75, 0, 0, 12, 7
13.0, 20, 6, 6, 20
10.25, 20, 7, 14, 0
20.25, 21, 7, 33, 20
14.75, 21, 15, 15, 8
8.25, 7, 6, 13, 7
8.0, 12, 7, 13, 0
9.75, 6, 20, 6, 7
6.25, 13, 6, 6, 0
6.75, 13, 7, 0, 7
6.25, 0, 6, 13, 6
9.0, 7, 7, 0, 22
8.5, 7, 14, 13, 0
10.5, 7, 14, 15, 6
7.75, 0, 12, 13, 6
10.75, 0, 23, 13, 7
43.5, 46, 28, 50, 50
7.0, 0, 15, 0, 13
7.75, 0, 14, 17, 0
8.25, 13, 6, 7, 7
6.25, 6, 0, 13, 6
10.0, 0, 7, 13, 20
10.0, 20, 0, 13, 7
8.25, 14, 6, 13, 0
6.75, 20, 0, 0, 7
8.25, 13, 7, 6, 7
8.5, 20, 0, 14, 0
15.25, 0, 21, 14, 26
15.5, 16, 23, 15, 8
8.0, 13, 13, 0, 6
6.5, 13, 6, 0, 7
5.25, 0, 14, 0, 7
11.0, 13, 13, 0, 18
5.0, 6, 7, 7, 0
5.75, 0, 6, 0, 17
9.75, 6, 7, 0, 26
6.75, 13, 7, 7, 0
10.25, 14, 0, 13, 14
8.5, 0, 0, 20, 14
6.5, 0, 12, 7, 7
19.5, 28, 0, 30, 20
6.5, 13, 0, 6, 7
10.0, 20, 6, 0, 14
5.25, 7, 0, 7, 7
10.0, 13, 14, 6, 7
10.5, 14, 7, 7, 14
7.75, 0, 6, 12, 13
9.5, 13, 7, 12, 6
10.0, 13, 0, 20, 7
6.75, 0, 7, 13, 7
11.0, 13, 12, 6, 13
9.75, 6, 13, 0, 20
14.75, 15, 8, 13, 23
12.0, 21, 14, 7, 6
6.5, 7, 6, 6, 7
5.25, 13, 0, 0, 8
9.25, 6, 13, 0, 18
7.75, 0, 6, 12, 13
9.75, 6, 6, 7, 20
10.5, 6, 14, 7, 15
8.0, 0, 6, 13, 13
7.75, 12, 0, 12, 7
5.25, 0, 14, 0, 7
10.25, 14, 13, 7, 7
22.5, 21, 21, 15, 33
21.25, 16, 28, 20, 21
6.25, 6, 6, 6, 7
8.75, 16, 6, 13, 0
8.25, 13, 6, 7, 7
6.5, 0, 0, 13, 13
6.75, 7, 0, 7, 13
5.0, 0, 14, 0, 6
8.5, 14, 6, 7, 7
8.5, 0, 13, 21, 0
11.5, 7, 12, 14, 13
9.75, 6, 14, 6, 13
20.25, 15, 25, 15, 26
21.25, 28, 14, 15, 28
8.25, 20, 6, 0, 7
6.25, 0, 13, 6, 6
8.5, 0, 0, 21, 13
10.5, 7, 6, 15, 14
6.75, 20, 0, 0, 7
8.25, 20, 0, 13, 0
8.0, 6, 7, 6, 13
8.5, 13, 14, 0, 7
9.5, 23, 8, 0, 7
8.25, 13, 6, 7, 7
18.5, 14, 21, 13, 26
25.25, 9, 50, 21, 21
9.75, 6, 13, 6, 14
6.5, 6, 7, 0, 13
10.0, 13, 14, 7, 6
11.25, 14, 18, 0, 13
11.25, 20, 7, 6, 12
9.5, 18, 6, 0, 14
8.25, 20, 6, 7, 0
7.75, 13, 6, 0, 12
4.75, 6, 7, 6, 0
5.25, 7, 7, 7, 0
13.25, 15, 13, 7, 18
29.75, 40, 25, 23, 31
11.5, 13, 13, 7, 13
8.5, 0, 14, 13, 7
7.5, 7, 0, 6, 17
5.0, 13, 0, 0, 7
8.25, 6, 13, 14, 0
9.5, 0, 14, 6, 18
9.75, 20, 13, 6, 0
11.25, 6, 20, 13, 6
6.25, 0, 13, 12, 0
6.75, 7, 14, 0, 6
24.0, 25, 14, 31, 26
26.0, 16, 29, 33, 26
9.75, 0, 12, 20, 7
6.25, 6, 6, 6, 7
8.75, 21, 0, 0, 14
8.5, 7, 7, 7, 13
10.0, 0, 14, 20, 6
8.5, 20, 0, 0, 14
8.0, 6, 7, 12, 7
5.0, 13, 0, 0, 7
9.5, 0, 13, 18, 7
11.5, 7, 14, 12, 13
19.0, 14, 21, 18, 23
32.75, 16, 33, 57, 25
5.0, 0, 6, 7, 7
9.75, 7, 6, 20, 6
6.75, 14, 7, 6, 0
9.75, 7, 18, 0, 14
6.5, 13, 6, 0, 7
8.25, 13, 7, 13, 0
11.75, 14, 14, 6, 13
9.5, 0, 18, 13, 7
7.5, 13, 6, 0, 11
11.25, 13, 7, 13, 12
25.0, 21, 6, 47, 26
12.0, 26, 0, 8, 14
8.5, 13, 0, 14, 7
10.0, 20, 0, 0, 20
6.75, 13, 0, 7, 7
11.5, 18, 0, 14, 14
10.0, 0, 7, 20, 13
8.0, 6, 13, 0, 13
9.75, 7, 14, 6, 12
8.25, 12, 7, 0, 14
12.5, 12, 18, 6, 14
8.0, 0, 7, 12, 13
20.0, 14, 20, 25, 21
16.25, 13, 25, 6, 21
6.75, 14, 13, 0, 0
6.5, 6, 0, 7, 13
8.75, 21, 7, 7, 0
5.0, 0, 13, 7, 0
8.0, 13, 6, 6, 7
7.75, 6, 6, 13, 6
10.25, 20, 14, 0, 7
6.25, 7, 6, 6, 6
4.75, 0, 6, 13, 0
6.5, 6, 13, 0, 7
22.5, 25, 20, 14, 31
15.75, 15, 21, 20, 7
7.0, 7, 0, 7, 14
8.25, 13, 0, 14, 6
9.75, 6, 7, 13, 13
6.75, 0, 14, 6, 7
5.0, 0, 13, 7, 0
6.5, 13, 0, 7, 6
9.75, 6, 20, 13, 0
8.5, 14, 6, 7, 7
7.0, 7, 14, 7, 0
11.25, 13, 20, 0, 12
18.0, 0, 43, 15, 14
18.75, 21, 14, 26, 14
9.75, 20, 6, 13, 0
6.25, 13, 0, 0, 12
8.75, 7, 14, 7, 7
7.75, 13, 0, 18, 0
6.5, 13, 0, 13, 0
10.0, 6, 14, 6, 14
3.75, 7, 0, 0, 8
10.25, 20, 14, 0, 7
9.75, 0, 14, 18, 7
11.5, 7, 20, 13, 6
12.25, 20, 0, 21, 8
19.25, 14, 8, 29, 26
5.0, 0, 0, 7, 13
11.5, 26, 7, 0, 13
14.5, 6, 20, 20, 12
9.5, 13, 0, 25, 0
6.5, 6, 0, 7, 13
8.25, 6, 7, 14, 6
8.25, 13, 14, 6, 0
8.0, 13, 0, 13, 6
7.75, 0, 13, 6, 12
11.5, 13, 13, 0, 20
16.75, 16, 20, 15, 16
22.75, 21, 14, 30, 26
6.75, 14, 0, 7, 6
6.5, 13, 7, 6, 0
6.75, 7, 0, 14, 6
6.25, 13, 6, 0, 6
7.75, 0, 7, 18, 6
6.25, 13, 6, 0, 6
5.0, 13, 0, 7, 0
7.5, 6, 6, 0, 18
10.0, 20, 20, 0, 0
8.5, 21, 6, 7, 0
18.0, 26, 18, 21, 7
12.0, 21, 0, 20, 7
6.75, 0, 0, 14, 13
9.75, 14, 7, 0, 18
8.25, 0, 13, 7, 13
8.25, 7, 20, 6, 0
6.25, 13, 6, 6, 0
6.25, 6, 12, 7, 0
10.0, 20, 20, 0, 0
14.75, 20, 18, 7, 14
8.25, 13, 6, 0, 14
6.75, 6, 14, 0, 7
21.5, 18, 14, 29, 25
25.75, 35, 21, 26, 21
9.75, 0, 20, 6, 13
6.75, 0, 14, 0, 13
9.25, 17, 7, 0, 13
9.25, 6, 18, 6, 7
9.5, 20, 0, 0, 18
11.0, 13, 0, 17, 14
8.5, 7, 14, 0, 13
6.75, 20, 0, 0, 7
8.25, 7, 13, 6, 7
9.75, 6, 20, 6, 7
15.25, 15, 28, 18, 0
20.5, 14, 25, 25, 18
1.75, 0, 7, 0, 0
3.25, 7, 0, 6, 0
6.75, 13, 14, 0, 0
9.75, 13, 13, 0, 13
4.75, 6, 6, 0, 7
10.0, 20, 6, 0, 14
6.5, 13, 0, 0, 13
11.0, 12, 20, 6, 6
8.0, 13, 0, 13, 6
6.75, 7, 0, 7, 13
19.0, 14, 12, 25, 25
33.25, 33, 35, 37, 28
7.75, 0, 6, 7, 18
8.0, 0, 6, 13, 13
12.75, 17, 15, 6, 13
6.75, 0, 14, 13, 0
8.5, 0, 13, 7, 14
14.5, 13, 6, 26, 13
10.5, 16, 12, 7, 7
8.5, 14, 0, 6, 14
6.75, 7, 7, 0, 13
10.25, 7, 14, 6, 14
6.75, 20, 0, 7, 0
27.0, 40, 35, 18, 15
8.5, 13, 14, 7, 0
11.5, 20, 14, 6, 6
10.0, 0, 14, 20, 6
7.0, 0, 14, 0, 14
9.5, 14, 18, 6, 0
11.5, 13, 0, 13, 20
12.5, 6, 17, 13, 14
8.5, 0, 0, 20, 14
8.25, 14, 6, 13, 0
9.5, 18, 0, 7, 13
6.5, 7, 0, 13, 6
17.75, 35, 15, 0, 21
10.5, 0, 14, 15, 13
8.0, 6, 0, 6, 20
8.5, 13, 14, 0, 7
6.5, 6, 13, 0, 7
9.75, 13, 13, 13, 0
6.75, 7, 0, 14, 6
8.5, 0, 0, 20, 14
11.5, 12, 14, 6, 14
8.25, 13, 13, 7, 0
11.0, 6, 17, 21, 0
8.25, 7, 6, 13, 7
16.0, 21, 20, 0, 23
19.0, 8, 27, 18, 23
3.5, 0, 0, 7, 7
11.0, 18, 13, 13, 0
5.25, 8, 13, 0, 0
6.75, 14, 0, 13, 0
6.5, 13, 0, 13, 0
8.25, 13, 0, 7, 13
10.0, 20, 0, 20, 0
8.5, 13, 15, 0, 6
8.0, 13, 7, 6, 6
6.5, 7, 6, 0, 13
24.5, 25, 21, 31, 21
16.25, 21, 21, 15, 8
11.25, 13, 20, 0, 12
8.25, 7, 14, 6, 6
8.25, 7, 6, 13, 7
8.0, 0, 6, 14, 12
11.5, 14, 14, 12, 6
4.5, 12, 0, 6, 0
6.75, 13, 7, 0, 7
8.0, 0, 13, 6, 13
12.25, 22, 7, 6, 14
10.25, 12, 6, 6, 17
18.25, 14, 15, 7, 37
12.0, 21, 13, 7, 7
8.75, 15, 13, 0, 7
10.5, 15, 14, 7, 6
6.5, 13, 13, 0, 0
11.5, 13, 13, 7, 13
7.0, 0, 14, 0, 14
8.5, 0, 14, 6, 14
5.25, 7, 0, 0, 14
6.25, 7, 0, 0, 18
12.5, 17, 6, 14, 13
8.5, 0, 14, 20, 0
11.75, 14, 20, 0, 13
25.75, 30, 43, 15, 15
8.0, 0, 20, 6, 6
9.5, 6, 14, 6, 12
6.75, 0, 14, 7, 6
6.75, 14, 0, 7, 6
9.25, 18, 12, 0, 7
15.0, 20, 20, 6, 14
9.75, 13, 0, 13, 13
9.5, 6, 14, 6, 12
7.0, 0, 14, 14, 0
11.25, 13, 13, 6, 13
10.0, 13, 0, 14, 13
23.5, 28, 28, 23, 15
9.75, 7, 13, 13, 6
8.0, 13, 0, 13, 6
6.75, 6, 7, 0, 14
10.0, 13, 0, 20, 7
8.25, 13, 0, 14, 6
6.75, 0, 7, 0, 20
8.5, 7, 7, 13, 7
9.75, 13, 0, 12, 14
6.75, 0, 14, 13, 0
9.75, 7, 7, 12, 13
5.25, 7, 0, 6, 8
12.25, 25, 8, 0, 16
26.0, 42, 25, 21, 16
9.25, 6, 0, 18, 13
8.25, 7, 13, 7, 6
