Accelerometer_x_axis, Accelerometer_y_axis, Accelerometer_z_axis
0.3530394, -2.157463, 8.629852
0.3138128, -2.1182364, 8.590625399999999
0.3530394, -2.1182364, 8.5513988
0.3530394, -2.1182364, 8.5513988
0.3530394, -2.1182364, 8.590625399999999
0.3530394, -2.1182364, 8.590625399999999
0.3530394, -2.157463, 8.669078599999999
0.3530394, -2.157463, 8.5513988
0.3530394, -2.157463, 8.5513988
0.3530394, -2.157463, 8.590625399999999
0.3530394, -2.157463, 8.590625399999999
0.3530394, -2.157463, 8.5513988
0.3138128, -2.157463, 8.5513988
0.392266, -2.1182364, 8.5513988
0.3138128, -2.1182364, 8.5513988
0.392266, -2.1182364, 8.5513988
0.392266, -2.157463, 8.5513988
0.3530394, -2.1966896, 8.5513988
0.3138128, -2.157463, 8.629852
0.3530394, -2.1182364, 8.5513988
0.3530394, -2.157463, 8.590625399999999
0.3138128, -2.157463, 8.590625399999999
0.3530394, -2.157463, 8.5513988
0.3530394, -2.157463, 8.5513988
0.392266, -2.1966896, 8.5513988
0.3530394, -2.157463, 8.4729456
0.3530394, -2.1966896, 8.629852
0.3530394, -2.157463, 8.5121722
0.3530394, -2.157463, 8.590625399999999
0.392266, -2.157463, 8.5121722
0.3138128, -2.157463, 8.629852
0.3530394, -2.1182364, 8.5513988
0.3530394, -2.1182364, 8.590625399999999
0.3138128, -2.157463, 8.5513988
0.3530394, -2.1182364, 8.590625399999999
0.3530394, -2.1966896, 8.590625399999999
0.3530394, -2.1966896, 8.5121722
0.392266, -2.157463, 8.5513988
0.3530394, -2.157463, 8.590625399999999
0.392266, -2.1966896, 8.5513988
0.3530394, -2.157463, 8.5513988
0.3530394, -2.1182364, 8.629852
0.3530394, -2.1182364, 8.4729456
0.3530394, -2.1966896, 8.5513988
0.3530394, -2.157463, 8.5513988
0.3530394, -2.157463, 8.5513988
0.3530394, -2.1966896, 8.590625399999999
0.392266, -2.157463, 8.590625399999999
0.3530394, -2.1182364, 8.5121722
0.392266, -2.1966896, 8.4729456
0.3530394, -2.1966896, 8.5121722
0.3530394, -2.1182364, 8.5513988
0.3138128, -2.157463, 8.5121722
0.3530394, -2.157463, 8.4729456
0.3138128, -2.1182364, 8.5513988
0.3530394, -2.1966896, 8.590625399999999
0.3530394, -2.1182364, 8.5513988
0.3138128, -2.157463, 8.5121722
0.3530394, -2.1182364, 8.5121722
0.3138128, -2.157463, 8.5121722
0.3530394, -2.157463, 8.5513988
0.3530394, -2.1182364, 8.5121722
0.392266, -2.157463, 8.5121722
0.3530394, -2.1966896, 8.4729456
0.3530394, -2.157463, 8.5121722
0.3530394, -2.1182364, 8.5121722
0.3530394, -2.157463, 8.5121722
0.3530394, -2.157463, 8.5121722
0.3530394, -2.157463, 8.5513988
0.3138128, -2.157463, 8.5121722
0.392266, -2.157463, 8.5513988
0.392266, -2.157463, 8.4729456
0.3530394, -2.1966896, 8.4729456
0.3530394, -2.157463, 8.5513988
0.3530394, -2.157463, 8.5121722
0.3138128, -2.157463, 8.4729456
0.3530394, -2.1966896, 8.4729456
0.3530394, -2.157463, 8.4729456
0.3530394, -2.157463, 8.5513988
0.392266, -2.157463, 8.5121722
0.3138128, -2.157463, 8.5121722
0.3530394, -2.157463, 8.4729456
0.3530394, -2.157463, 8.4729456
0.3530394, -2.157463, 8.5121722
0.3530394, -2.157463, 8.394492399999999
0.3530394, -2.1966896, 8.5121722
0.392266, -2.157463, 8.5121722
0.392266, -2.157463, 8.5121722
0.3530394, -2.1966896, 8.5513988
0.3530394, -2.157463, 8.4729456
0.392266, -2.1966896, 8.5121722
0.3530394, -2.1182364, 8.5513988
0.392266, -2.157463, 8.5121722
0.3530394, -2.157463, 8.433719
0.3530394, -2.157463, 8.433719
0.392266, -2.157463, 8.5121722
0.3530394, -2.157463, 8.4729456
0.3530394, -2.1966896, 8.5121722
0.3530394, -2.157463, 8.4729456
0.3530394, -2.157463, 8.4729456
0.3530394, -2.1966896, 8.4729456
0.392266, -2.157463, 8.433719
0.392266, -2.1182364, 8.4729456
0.3530394, -2.157463, 8.4729456
0.3530394, -2.1966896, 8.5121722
0.3530394, -2.1966896, 8.5121722
0.392266, -2.1966896, 8.4729456
0.3530394, -2.1966896, 8.4729456
0.392266, -2.1966896, 8.5121722
0.3530394, -2.157463, 8.433719
0.3530394, -2.1966896, 8.433719
0.392266, -2.1966896, 8.4729456
0.392266, -2.157463, 8.5121722
0.3530394, -2.1966896, 8.4729456
0.392266, -2.157463, 8.4729456
0.392266, -2.1966896, 8.4729456
0.3530394, -2.157463, 8.433719
0.3530394, -2.1966896, 8.4729456
0.392266, -2.1966896, 8.433719
0.3530394, -2.157463, 8.433719
0.3530394, -2.157463, 8.4729456
0.3530394, -2.1966896, 8.4729456
0.3530394, -2.1966896, 8.433719
0.3530394, -2.157463, 8.433719
0.392266, -2.1966896, 8.590625399999999
0.3530394, -2.1966896, 8.4729456
0.3530394, -2.1182364, 8.4729456
0.3530394, -2.157463, 8.4729456
0.3530394, -2.157463, 8.433719
0.3530394, -2.1966896, 8.433719
0.3530394, -2.157463, 8.5121722
0.3530394, -2.157463, 8.433719
0.3138128, -2.1966896, 8.433719
0.392266, -2.1966896, 8.394492399999999
0.392266, -2.2359162, 8.433719
0.392266, -2.157463, 8.433719
0.392266, -2.1966896, 8.433719
0.3530394, -2.1966896, 8.433719
0.392266, -2.1966896, 8.433719
0.3530394, -2.1966896, 8.433719
0.3138128, -2.157463, 8.433719
0.3530394, -2.1966896, 8.5121722
0.392266, -2.2359162, 8.4729456
0.3138128, -2.1966896, 8.433719
0.3530394, -2.1966896, 8.394492399999999
0.3138128, -2.157463, 8.394492399999999
0.392266, -2.1966896, 8.4729456
0.3530394, -2.2359162, 8.394492399999999
0.392266, -2.1966896, 8.394492399999999
0.3138128, -2.1966896, 8.394492399999999
0.392266, -2.157463, 8.5121722
0.392266, -2.2359162, 8.433719
0.3530394, -2.1966896, 8.433719
0.3530394, -2.1966896, 8.394492399999999
0.392266, -2.1966896, 8.433719
0.392266, -2.1966896, 8.394492399999999
0.392266, -2.1966896, 8.5121722
0.392266, -2.157463, 8.433719
0.3530394, -2.1966896, 8.394492399999999
0.392266, -2.1966896, 8.394492399999999
0.392266, -2.1966896, 8.394492399999999
0.3530394, -2.157463, 8.433719
0.3530394, -2.1966896, 8.4729456
0.3530394, -2.1966896, 8.3552658
0.3530394, -2.1966896, 8.433719
0.392266, -2.157463, 8.394492399999999
0.3138128, -2.1966896, 8.3552658
0.392266, -2.1966896, 8.433719
0.392266, -2.1966896, 8.394492399999999
0.392266, -2.1966896, 8.3552658
0.3530394, -2.1966896, 8.433719
0.392266, -2.1966896, 8.394492399999999
0.392266, -2.1966896, 8.394492399999999
0.3530394, -2.2359162, 8.433719
0.3530394, -2.1966896, 8.394492399999999
0.3138128, -2.1966896, 8.394492399999999
0.392266, -2.2359162, 8.3552658
0.3530394, -2.1966896, 8.394492399999999
0.392266, -2.2359162, 8.394492399999999
0.3530394, -2.157463, 8.394492399999999
0.43149259999999995, -2.2359162, 8.394492399999999
0.3530394, -2.1966896, 8.394492399999999
0.3138128, -2.157463, 8.3552658
0.392266, -2.157463, 8.394492399999999
0.392266, -2.1966896, 8.394492399999999
0.3530394, -2.1966896, 8.433719
0.3138128, -2.1966896, 8.394492399999999
0.3138128, -2.1966896, 8.394492399999999
0.3530394, -2.1966896, 8.3552658
0.392266, -2.157463, 8.433719
0.3138128, -2.1966896, 8.394492399999999
0.3138128, -2.1966896, 8.316039199999999
0.392266, -2.1966896, 8.433719
0.3530394, -2.2359162, 8.3552658
0.3530394, -2.1966896, 8.316039199999999
0.3530394, -2.2359162, 8.433719
0.3138128, -2.1966896, 8.316039199999999
0.3530394, -2.1966896, 8.3552658
0.3530394, -2.1966896, 8.394492399999999
0.3530394, -2.1966896, 8.394492399999999
0.3530394, -2.1966896, 8.394492399999999
0.3530394, -2.1966896, 8.316039199999999
0.3530394, -2.1966896, 8.3552658
0.392266, -2.1966896, 8.433719
0.3530394, -2.2359162, 8.3552658
0.43149259999999995, -2.1966896, 8.3552658
0.3530394, -2.157463, 8.394492399999999
0.392266, -2.1966896, 8.316039199999999
0.3530394, -2.1966896, 8.394492399999999
0.392266, -2.1966896, 8.3552658
0.3530394, -2.1966896, 8.316039199999999
0.392266, -2.157463, 8.433719
0.3530394, -2.2359162, 8.316039199999999
0.3530394, -2.2359162, 8.3552658
0.392266, -2.2359162, 8.394492399999999
0.392266, -2.2359162, 8.3552658
0.392266, -2.1966896, 8.3552658
0.3530394, -2.2359162, 8.3552658
0.3530394, -2.2359162, 8.394492399999999
0.392266, -2.2359162, 8.433719
0.392266, -2.1966896, 8.3552658
0.3530394, -2.157463, 8.3552658
0.43149259999999995, -2.2359162, 8.3552658
0.3530394, -2.1966896, 8.394492399999999
0.3138128, -2.157463, 8.316039199999999
0.392266, -2.2359162, 8.316039199999999
0.392266, -2.1966896, 8.316039199999999
0.3530394, -2.1966896, 8.394492399999999
0.3530394, -2.2751428, 8.316039199999999
0.392266, -2.1966896, 8.2768126
0.392266, -2.2751428, 8.316039199999999
0.3530394, -2.1966896, 8.316039199999999
0.392266, -2.1966896, 8.2768126
0.3530394, -2.2359162, 8.2768126
0.3530394, -2.1966896, 8.3552658
0.392266, -2.2359162, 8.3552658
0.392266, -2.2359162, 8.237585999999999
0.3530394, -2.2359162, 8.3552658
0.4707192, -2.1966896, 8.316039199999999
0.3138128, -2.157463, 8.3552658
0.43149259999999995, -4.3541526, 9.3359308
0.196133, -5.4132708, 7.9237732
0.1569064, -1.9221034, 8.394492399999999
0.4707192, -2.157463, 8.3552658
0.43149259999999995, -2.1182364, 8.316039199999999
0.43149259999999995, -2.1966896, 8.316039199999999
0.392266, -2.1966896, 8.237585999999999
0.3530394, -2.157463, 8.3552658
0.392266, -2.2359162, 8.3552658
0.392266, -2.157463, 8.394492399999999
0.3138128, -2.1966896, 8.316039199999999
0.392266, -2.157463, 8.3552658
0.392266, -2.157463, 8.0806796
0.43149259999999995, -2.1966896, 8.3552658
0.4707192, -2.1966896, 8.3552658
0.392266, -2.1966896, 8.316039199999999
0.43149259999999995, -2.1966896, 8.316039199999999
0.392266, -2.1966896, 8.2768126
0.392266, -2.157463, 8.2768126
0.392266, -2.1966896, 8.2768126
0.392266, -2.157463, 8.316039199999999
0.392266, -2.157463, 8.316039199999999
0.392266, -2.1966896, 8.2768126
0.392266, -2.1966896, 8.2768126
0.43149259999999995, -2.1966896, 8.2768126
0.392266, -2.1966896, 8.3552658
0.392266, -2.2359162, 8.316039199999999
0.392266, -2.2359162, 8.316039199999999
0.392266, -2.1966896, 8.316039199999999
0.392266, -2.2359162, 8.3552658
0.392266, -2.2359162, 8.3552658
0.392266, -2.1966896, 8.2768126
0.392266, -2.1966896, 8.3552658
0.392266, -2.2359162, 8.316039199999999
0.392266, -2.1966896, 8.316039199999999
0.392266, -2.157463, 8.316039199999999
0.392266, -2.1966896, 8.3552658
0.43149259999999995, -2.1966896, 8.3552658
0.43149259999999995, -2.3143694, 8.7083052
0.43149259999999995, -2.1966896, 8.237585999999999
0.43149259999999995, -2.2359162, 8.316039199999999
0.3530394, -2.1966896, 8.2768126
0.392266, -2.1966896, 8.2768126
0.392266, -2.1966896, 8.316039199999999
0.392266, -2.2359162, 8.2768126
0.43149259999999995, -2.1966896, 8.2768126
0.392266, -2.1966896, 8.316039199999999
0.43149259999999995, -2.2359162, 8.2768126
0.392266, -2.1966896, 8.3552658
0.43149259999999995, -2.1966896, 8.2768126
0.392266, -2.1966896, 8.237585999999999
0.392266, -2.1966896, 8.1983594
0.392266, -2.157463, 8.2768126
0.392266, -2.2359162, 8.316039199999999
0.392266, -2.1966896, 8.2768126
0.43149259999999995, -2.1966896, 8.2768126
0.392266, -2.1966896, 8.2768126
0.392266, -2.2751428, 8.237585999999999
0.392266, -2.1966896, 8.2768126
0.392266, -2.1966896, 8.2768126
0.43149259999999995, -2.1966896, 8.2768126
0.392266, -2.1966896, 8.2768126
0.3530394, -2.2359162, 8.2768126
0.392266, -2.2359162, 8.2768126
0.43149259999999995, -2.2359162, 8.316039199999999
0.392266, -2.2359162, 8.316039199999999
0.3530394, -2.1966896, 8.2768126
0.43149259999999995, -2.157463, 8.2768126
0.43149259999999995, -2.2359162, 8.2768126
0.43149259999999995, -2.2359162, 8.316039199999999
0.392266, -2.2359162, 8.237585999999999
0.43149259999999995, -2.2359162, 8.316039199999999
0.43149259999999995, -2.1966896, 8.237585999999999
0.43149259999999995, -2.2751428, 8.1983594
0.392266, -2.2751428, 8.237585999999999
0.392266, -2.2359162, 8.237585999999999
0.4707192, -2.2751428, 8.2768126
0.43149259999999995, -2.2359162, 8.2768126
0.392266, -2.1966896, 8.2768126
0.392266, -2.2359162, 8.2768126
0.392266, -2.2359162, 8.237585999999999
0.43149259999999995, -2.2359162, 8.3552658
0.392266, -2.1966896, 8.237585999999999
0.392266, -2.2359162, 8.237585999999999
0.392266, -2.2359162, 8.2768126
0.3530394, -2.2359162, 8.1983594
0.43149259999999995, -2.1966896, 8.1983594
0.43149259999999995, -2.2359162, 8.237585999999999
0.392266, -2.2359162, 8.237585999999999
0.43149259999999995, -2.2751428, 8.316039199999999
0.43149259999999995, -2.2751428, 8.237585999999999
0.43149259999999995, -2.2751428, 8.2768126
0.43149259999999995, -2.2751428, 8.2768126
0.43149259999999995, -2.2751428, 8.2768126
0.392266, -2.2751428, 8.237585999999999
0.392266, -2.2751428, 8.237585999999999
0.392266, -2.2359162, 8.237585999999999
0.43149259999999995, -2.1966896, 8.237585999999999
0.43149259999999995, -2.2359162, 8.237585999999999
0.43149259999999995, -2.2751428, 8.2768126
0.392266, -2.2359162, 8.237585999999999
0.43149259999999995, -2.2751428, 8.1591328
0.43149259999999995, -2.2359162, 8.237585999999999
0.392266, -2.2359162, 8.2768126
0.43149259999999995, -2.2751428, 8.237585999999999
0.392266, -2.2359162, 8.1983594
0.392266, -2.2359162, 8.2768126
0.392266, -2.2359162, 8.1983594
0.43149259999999995, -2.2359162, 8.237585999999999
0.392266, -2.2359162, 8.1983594
0.392266, -2.2359162, 8.1983594
0.43149259999999995, -2.2751428, 8.2768126
0.43149259999999995, -2.2359162, 8.237585999999999
0.392266, -2.2751428, 8.2768126
0.43149259999999995, -2.2359162, 8.237585999999999
0.43149259999999995, -2.2751428, 8.237585999999999
0.392266, -2.1966896, 8.2768126
0.392266, -2.2751428, 8.237585999999999
0.43149259999999995, -2.2359162, 8.2768126
0.392266, -2.2751428, 8.237585999999999
0.392266, -2.2751428, 8.1983594
0.43149259999999995, -2.2751428, 8.1983594
0.392266, -2.2359162, 8.1591328
0.392266, -2.2359162, 8.2768126
0.43149259999999995, -2.2359162, 8.2768126
0.43149259999999995, -2.2751428, 8.2768126
0.392266, -2.2751428, 8.1983594
0.392266, -2.2359162, 8.237585999999999
0.392266, -2.2359162, 8.237585999999999
0.43149259999999995, -2.2751428, 8.237585999999999
0.43149259999999995, -2.2359162, 8.1983594
0.43149259999999995, -2.3143694, 8.237585999999999
0.43149259999999995, -2.2751428, 8.237585999999999
0.43149259999999995, -2.2751428, 8.1983594
0.4707192, -2.3143694, 8.1591328
0.43149259999999995, -2.2751428, 8.237585999999999
0.43149259999999995, -2.2751428, 8.1983594
0.392266, -2.3143694, 8.1983594
0.43149259999999995, -2.3143694, 8.2768126
0.3530394, -2.2359162, 8.1983594
0.392266, -2.2359162, 8.237585999999999
0.3530394, -2.2359162, 8.1591328
0.43149259999999995, -2.2751428, 8.237585999999999
0.43149259999999995, -2.2751428, 8.2768126
0.43149259999999995, -2.2359162, 8.237585999999999
0.4707192, -2.3143694, 8.1591328
0.43149259999999995, -2.2751428, 8.1591328
0.43149259999999995, -2.2751428, 8.1983594
0.4707192, -2.3143694, 8.1983594
0.392266, -2.2359162, 8.1983594
0.43149259999999995, -2.2751428, 8.1591328
0.392266, -2.2751428, 8.237585999999999
0.392266, -2.3143694, 8.237585999999999
0.4707192, -2.3143694, 8.1983594
0.392266, -2.2359162, 8.1591328
0.43149259999999995, -2.2359162, 8.237585999999999
0.392266, -2.2751428, 8.237585999999999
0.43149259999999995, -2.3143694, 8.1983594
0.43149259999999995, -2.2751428, 8.1591328
0.43149259999999995, -2.2751428, 8.1983594
0.43149259999999995, -2.2751428, 8.237585999999999
0.43149259999999995, -2.2359162, 8.237585999999999
0.43149259999999995, -2.3143694, 8.1591328
0.392266, -2.2751428, 8.1983594
0.43149259999999995, -2.2359162, 8.237585999999999
0.392266, -2.3143694, 8.1983594
0.392266, -2.2359162, 8.237585999999999
0.392266, -2.2751428, 8.1591328
0.43149259999999995, -2.3143694, 8.237585999999999
0.392266, -2.3143694, 8.1591328
0.43149259999999995, -2.3143694, 8.1983594
0.43149259999999995, -2.3143694, 8.1983594
0.392266, -2.3143694, 8.1199062
0.3530394, -2.2751428, 8.1983594
0.43149259999999995, -2.2751428, 8.1983594
0.43149259999999995, -2.2751428, 8.1983594
0.392266, -2.3143694, 8.1983594
0.43149259999999995, -2.2359162, 8.1983594
0.392266, -2.2751428, 8.1983594
0.43149259999999995, -2.3143694, 8.1591328
0.392266, -2.2751428, 8.1199062
0.43149259999999995, -2.2751428, 8.237585999999999
0.43149259999999995, -2.3143694, 8.1591328
0.43149259999999995, -2.3143694, 8.1199062
0.3530394, -2.3143694, 8.1591328
0.43149259999999995, -2.3143694, 8.1591328
0.43149259999999995, -2.2751428, 8.1983594
0.4707192, -2.3143694, 8.1983594
0.392266, -2.3143694, 8.1591328
0.43149259999999995, -2.2751428, 8.1983594
0.4707192, -2.2751428, 8.1983594
0.43149259999999995, -2.2751428, 8.1591328
0.392266, -2.2751428, 8.1591328
0.43149259999999995, -2.3143694, 8.1591328
0.43149259999999995, -2.2751428, 8.1591328
0.392266, -2.2751428, 8.1983594
0.43149259999999995, -2.3143694, 8.1199062
0.43149259999999995, -2.3143694, 8.237585999999999
0.43149259999999995, -2.3143694, 8.1591328
0.3530394, -2.3143694, 8.1591328
0.392266, -2.3143694, 8.1591328
0.392266, -2.3143694, 8.1983594
0.4707192, -2.3143694, 8.1591328
0.43149259999999995, -2.3143694, 8.237585999999999
0.4707192, -2.3143694, 8.1591328
0.392266, -2.3143694, 8.1591328
0.392266, -2.2751428, 8.1591328
0.43149259999999995, -2.3143694, 8.1591328
0.43149259999999995, -2.2359162, 8.1199062
0.392266, -2.2751428, 8.1199062
0.4707192, -2.3143694, 8.1983594
0.43149259999999995, -2.3143694, 8.1591328
0.43149259999999995, -2.2751428, 8.1983594
0.43149259999999995, -2.3143694, 8.1199062
0.392266, -2.3143694, 8.1591328
0.43149259999999995, -2.3143694, 8.1591328
0.392266, -2.3143694, 8.1199062
0.392266, -2.3143694, 8.1983594
0.392266, -2.3143694, 8.1591328
0.392266, -2.3143694, 8.1591328
0.392266, -2.2359162, 8.1199062
0.43149259999999995, -2.3143694, 8.1199062
0.43149259999999995, -2.3143694, 8.0806796
0.392266, -2.2751428, 8.1199062
0.392266, -2.3535959999999996, 8.1591328
0.43149259999999995, -2.3535959999999996, 8.0806796
0.3530394, -2.3143694, 8.1591328
0.43149259999999995, -2.3535959999999996, 8.1199062
0.392266, -2.2751428, 8.1591328
0.43149259999999995, -2.3143694, 8.0806796
0.392266, -2.3143694, 8.1591328
0.392266, -2.3143694, 8.1199062
0.43149259999999995, -2.3143694, 8.1983594
0.392266, -2.3143694, 8.1591328
0.392266, -2.3535959999999996, 8.1591328
0.392266, -2.3143694, 8.1591328
0.392266, -2.2751428, 8.1199062
0.392266, -2.3535959999999996, 8.1591328
0.43149259999999995, -2.3143694, 8.1591328
0.392266, -2.3143694, 8.1199062
0.3530394, -2.3143694, 8.1199062
0.392266, -2.3143694, 8.1591328
0.43149259999999995, -2.3535959999999996, 8.1591328
0.392266, -2.3535959999999996, 8.1199062
0.392266, -2.3535959999999996, 8.1591328
0.43149259999999995, -2.3535959999999996, 8.1591328
0.392266, -2.3535959999999996, 8.1199062
0.392266, -2.3535959999999996, 8.1591328
0.392266, -2.3143694, 8.1199062
0.392266, -2.3535959999999996, 8.1199062
0.392266, -2.3143694, 8.1591328
0.392266, -2.3535959999999996, 8.0806796
0.392266, -2.3143694, 8.1199062
0.43149259999999995, -2.3143694, 8.1591328
0.392266, -2.3143694, 8.0806796
0.392266, -2.3143694, 8.1199062
0.3530394, -2.3143694, 8.1591328
0.43149259999999995, -2.3143694, 8.0806796
0.392266, -2.3535959999999996, 8.1199062
